timestamp_pc_ms,frequencia_hz,magnitude
1754017537284,507.81,0.747869
1754017537284,515.62,0.522827
1754017537284,523.44,0.098543
1754017537284,531.25,0.127794
1754017537285,539.06,0.661483
1754017537285,546.87,0.491338
1754017537285,554.69,0.29426
1754017537285,562.5,0.117488
1754017537286,570.31,0.273175
1754017537286,578.12,0.359383
1754017537286,585.94,0.430972
1754017537286,593.75,0.331786
1754017537287,601.56,0.192409
1754017537287,609.37,0.207278
1754017537287,617.19,0.521373
1754017537287,625.0,0.564518
1754017537287,632.81,0.195079
1754017537288,640.62,0.080177
1754017537288,648.44,0.143772
1754017537288,656.25,0.189644
1754017537288,664.06,0.212439
1754017537289,671.87,0.288313
1754017537289,679.69,0.40483
1754017537289,687.5,0.324756
1754017537289,695.31,0.214974
1754017537290,703.12,0.186038
1754017537290,710.94,0.091823
1754017537290,718.75,0.278709
1754017537290,726.56,0.442739
1754017537291,734.37,0.304643
1754017537291,742.19,0.262913
1754017537291,750.0,0.129908
1754017537291,757.81,0.248318
1754017537291,765.62,0.327672
1754017537292,773.44,0.362267
1754017537292,781.25,0.568049
1754017537292,789.06,0.123234
1754017537292,796.87,0.318658
1754017537293,804.69,0.427961
1754017537293,812.5,0.481038
1754017537293,820.31,0.259676
1754017537293,828.12,0.171078
1754017537294,835.94,0.357224
1754017537294,843.75,0.373281
1754017537294,851.56,0.249147
1754017537294,859.37,0.312236
1754017537295,867.19,0.234739
1754017537295,875.0,0.415502
1754017537295,882.81,0.338884
1754017537295,890.62,0.244702
1754017537295,898.44,0.592821
1754017537296,906.25,0.514516
1754017537296,914.06,0.19077
1754017537296,921.87,0.080816
1754017537296,929.69,0.204219
1754017537297,937.5,0.125212
1754017537297,945.31,0.068569
1754017537297,953.12,0.115532
1754017537297,960.94,0.303222
1754017537298,968.75,0.386226
1754017537298,976.56,0.20221
1754017537298,984.37,0.283127
1754017537298,992.19,0.318109
1754017537299,1000.0,0.28014
1754017537299,1007.81,0.487593
1754017537299,1015.62,0.237191
1754017537299,1023.44,0.198859
1754017537300,1031.25,0.193575
1754017537300,1039.06,0.280834
1754017537300,1046.88,0.107348
1754017537300,1054.69,0.325695
1754017537301,1062.5,0.315109
1754017537301,1070.31,0.241942
1754017537301,1078.13,0.349833
1754017537301,1085.94,0.314229
1754017537302,1093.75,0.367924
1754017537302,1101.56,0.325311
1754017537302,1109.38,0.220746
1754017537302,1117.19,0.14117
1754017537303,1125.0,0.222327
1754017537303,1132.81,0.339271
1754017537303,1140.63,0.280259
1754017537303,1148.44,0.07792
1754017537304,1156.25,0.080827
1754017537304,1164.06,0.227977
1754017537304,1171.88,0.170122
1754017537304,1179.69,0.302292
1754017537305,1187.5,0.172605
1754017537305,1195.31,0.076987
1754017537305,1203.13,0.306737
1754017537305,1210.94,0.562774
1754017537306,1218.75,0.472016
1754017537306,1226.56,0.503873
1754017537306,1234.38,0.381433
1754017537306,1242.19,0.382833
1754017537307,1250.0,0.506398
1754017537307,1257.81,0.387055
1754017537307,1265.63,0.133761
1754017537307,1273.44,0.439564
1754017537308,1281.25,0.295224
1754017537308,1289.06,0.050633
1754017537308,1296.88,0.196041
1754017537308,1304.69,0.251281
1754017537308,1312.5,0.178475
1754017537309,1320.31,0.210134
1754017537309,1328.13,0.327907
1754017537309,1335.94,0.15105
1754017537309,1343.75,0.077509
1754017537310,1351.56,0.259288
1754017537310,1359.38,0.130801
1754017537310,1367.19,0.279958
1754017537310,1375.0,0.512809
1754017537311,1382.81,0.258964
1754017537311,1390.63,0.28684
1754017537311,1398.44,0.239202
1754017537311,1406.25,0.168689
1754017537312,1414.06,0.253983
1754017537312,1421.88,0.459638
1754017537312,1429.69,0.293732
1754017537312,1437.5,0.22613
1754017537313,1445.31,0.437724
1754017537313,1453.13,0.447421
1754017537313,1460.94,0.35914
1754017537313,1468.75,0.43554
1754017537314,1476.56,0.242309
1754017537314,1484.38,0.307965
1754017537314,1492.19,0.046474
1754017537314,1500.0,0.58306
1754017537315,1507.81,0.583797
1754017537315,1515.63,0.310657
1754017537315,1523.44,0.341549
1754017537315,1531.25,0.330633
1754017537316,1539.06,0.233843
1754017537316,1546.88,0.273944
1754017537316,1554.69,0.359884
1754017537316,1562.5,0.192907
1754017537317,1570.31,0.072086
1754017537317,1578.13,0.339268
1754017537317,1585.94,0.666709
1754017537317,1593.75,0.519219
1754017537318,1601.56,0.382527
1754017537318,1609.38,0.28592
1754017537318,1617.19,0.165049
1754017537318,1625.0,0.365147
1754017537319,1632.81,0.305126
1754017537319,1640.63,0.228381
1754017537319,1648.44,0.048134
1754017537319,1656.25,0.275579
1754017537320,1664.06,0.578205
1754017537320,1671.88,0.591445
1754017537320,1679.69,0.267491
1754017537320,1687.5,0.094516
1754017537321,1695.31,0.263208
1754017537321,1703.13,0.580146
1754017537321,1710.94,0.512833
1754017537321,1718.75,0.36156
1754017537322,1726.56,0.270264
1754017537322,1734.38,0.167125
1754017537322,1742.19,0.197551
1754017537322,1750.0,0.264554
1754017537323,1757.81,0.143727
1754017537323,1765.63,0.423889
1754017537323,1773.44,0.15433
1754017537323,1781.25,0.241415
1754017537324,1789.06,0.229491
1754017537324,1796.88,0.063053
1754017537324,1804.69,0.2714
1754017537324,1812.5,0.286007
1754017537325,1820.31,0.187348
1754017537325,1828.13,0.294626
1754017537325,1835.94,0.194973
1754017537325,1843.75,0.368248
1754017537326,1851.56,0.078806
1754017537326,1859.38,0.374356
1754017537326,1867.19,0.326202
1754017537326,1875.0,0.34245
1754017537327,1882.81,0.389753
1754017537327,1890.63,0.369122
1754017537327,1898.44,0.088121
1754017537327,1906.25,0.306808
1754017537328,1914.06,0.252034
1754017537328,1921.88,0.120852
1754017537328,1929.69,0.228117
1754017537328,1937.5,0.236625
1754017537329,1945.31,0.153726
1754017537329,1953.13,0.312596
1754017537329,1960.94,0.168717
1754017537329,1968.75,0.225505
1754017537330,1976.56,0.047935
1754017537330,1984.38,0.317765
1754017537330,1992.19,0.329593
1754017537330,2000.0,0.017984
1754017537331,2007.81,0.140724
1754017537331,2015.63,0.168656
1754017537331,2023.44,0.138803
1754017537331,2031.25,0.110187
1754017537332,2039.06,0.06352
1754017537332,2046.88,0.310116
1754017537332,2054.69,0.615409
1754017537332,2062.5,0.504444
1754017537333,2070.31,0.427827
1754017537333,2078.13,0.56978
1754017537333,2085.94,0.522182
1754017537333,2093.75,0.296837
1754017537334,2101.56,0.348553
1754017537334,2109.38,0.50829
1754017537334,2117.19,0.380267
1754017537334,2125.0,0.180514
1754017537335,2132.81,0.140294
1754017537335,2140.63,0.316324
1754017537335,2148.44,0.310296
1754017537335,2156.25,0.138447
1754017537336,2164.06,0.171032
1754017537336,2171.88,0.223568
1754017537336,2179.69,0.171633
1754017537336,2187.5,0.155293
1754017537337,2195.31,0.319911
1754017537337,2203.13,0.496408
1754017537337,2210.94,0.308264
1754017537337,2218.75,0.146942
1754017537338,2226.56,0.083241
1754017537338,2234.38,0.542341
1754017537338,2242.19,0.524682
1754017537338,2250.0,0.123742
1754017537339,2257.81,0.231481
1754017537339,2265.63,0.355757
1754017537339,2273.44,0.40716
1754017537339,2281.25,0.449014
1754017537340,2289.06,0.354062
1754017537340,2296.88,0.376042
1754017537340,2304.69,0.256119
1754017537340,2312.5,0.269875
1754017537341,2320.31,0.21071
1754017537341,2328.13,0.088522
1754017537341,2335.94,0.089523
1754017537341,2343.75,0.30142
1754017537342,2351.56,0.300488
1754017537342,2359.38,0.102504
1754017537342,2367.19,0.467983
1754017537342,2375.0,0.435916
1754017537343,2382.81,0.246175
1754017537343,2390.63,0.230298
1754017537343,2398.44,0.333779
1754017537343,2406.25,0.166417
1754017537344,2414.06,0.267975
1754017537344,2421.88,0.290922
1754017537344,2429.69,0.231909
1754017537344,2437.5,0.283225
1754017537345,2445.31,0.370528
1754017537345,2453.13,0.456213
1754017537345,2460.94,0.562186
1754017537345,2468.75,0.404313
1754017537345,2476.56,0.186666
1754017537346,2484.38,0.344436
1754017537346,2492.19,0.55439
1754017537346,2500.0,0.353169
1754017537346,2507.81,0.178317
1754017537347,2515.63,0.32815
1754017537347,2523.44,0.190845
1754017537347,2531.25,0.076131
1754017537347,2539.06,0.162049
1754017537348,2546.88,0.097393
1754017537348,2554.69,0.08554
1754017537348,2562.5,0.130743
1754017537348,2570.31,0.038844
1754017537349,2578.13,0.253101
1754017537349,2585.94,0.348732
1754017537349,2593.75,0.421578
1754017537349,2601.56,0.14194
1754017537350,2609.38,0.184005
1754017537350,2617.19,0.321452
1754017537350,2625.0,0.145914
1754017537350,2632.81,0.294728
1754017537351,2640.63,0.423973
1754017537351,2648.44,0.474472
1754017537351,2656.25,0.33322
1754017537351,2664.06,0.345524
1754017537352,2671.88,0.319957
1754017537352,2679.69,0.095669
1754017537352,2687.5,0.193697
1754017537352,2695.31,0.331296
1754017537353,2703.13,0.350612
1754017537353,2710.94,0.350257
1754017537353,2718.75,0.374835
1754017537353,2726.56,0.303024
1754017537354,2734.38,0.193438
1754017537354,2742.19,0.188859
1754017537354,2750.0,0.234507
1754017537354,2757.81,0.132491
1754017537355,2765.63,0.256395
1754017537355,2773.44,0.195496
1754017537355,2781.25,0.345077
1754017537355,2789.06,0.16054
1754017537356,2796.88,0.12447
1754017537356,2804.69,0.227932
1754017537356,2812.5,0.148299
