timestamp_pc_ms,frequencia_hz,magnitude
1754018041527,78.12,14.933015
1754018041528,85.94,10.096081
1754018041528,93.75,15.120253
1754018041528,101.56,6.016493
1754018041528,109.37,50.187589
1754018041529,117.19,198.56347
1754018041529,125.0,172.393893
1754018041529,132.81,27.940699
1754018041530,140.62,8.071859
1754018041530,148.44,10.346765
1754018041530,156.25,14.409399
1754018041530,164.06,6.255622
1754018041531,171.87,42.949469
1754018041531,179.69,94.904156
1754018041531,187.5,54.24118
1754018041532,195.31,4.350009
1754018041532,203.12,0.998458
1754018041532,210.94,7.339423
1754018041532,218.75,6.457581
1754018041533,226.56,5.310941
1754018041533,234.37,26.399301
1754018041533,242.19,35.304621
1754018041533,250.0,10.667304
1754018041534,257.81,3.331286
1754018041534,265.62,5.168287
1754018041534,273.44,1.863835
1754018041535,281.25,2.912062
1754018041535,289.06,3.690964
1754018041535,296.87,24.215387
1754018041535,304.69,24.391743
1754018041536,312.5,5.417949
1754018041536,320.31,5.48269
1754018041536,328.12,7.525096
1754018041536,335.94,7.7958
1754018041537,343.75,4.827024
1754018041537,351.56,16.492292
1754018041537,359.37,42.661462
1754018041537,367.19,27.529182
1754018041538,375.0,3.413663
1754018041538,382.81,2.099643
1754018041538,390.62,7.361914
1754018041538,398.44,8.830638
1754018041539,406.25,4.730076
1754018041539,414.06,18.974669
1754018041539,421.87,28.355224
1754018041539,429.69,10.29844
1754018041540,437.5,2.16918
1754018041540,445.31,1.854594
1754018041540,453.12,5.924493
1754018041541,460.94,4.578594
1754018041541,468.75,4.905479
1754018041541,476.56,14.933696
1754018041541,484.37,12.400501
1754018041542,492.19,0.599976
1754018041542,500.0,2.145676
1754018041542,507.81,3.885425
1754018041542,515.62,3.076637
1754018041543,523.44,2.672526
1754018041543,531.25,2.209701
1754018041543,539.06,2.65385
1754018041543,546.87,4.902598
1754018041544,554.69,3.899931
1754018041544,562.5,2.191943
1754018041544,570.31,4.025361
1754018041544,578.12,1.35673
1754018041545,585.94,1.476681
1754018041545,593.75,4.925868
1754018041545,601.56,9.427851
1754018041545,609.37,6.704473
1754018041546,617.19,3.982293
1754018041546,625.0,0.945226
1754018041546,632.81,2.918624
1754018041546,640.62,2.082593
1754018041547,648.44,1.700258
1754018041547,656.25,6.08658
1754018041547,664.06,5.976115
1754018041547,671.87,3.264096
1754018041548,679.69,3.03886
1754018041548,687.5,1.352761
1754018041548,695.31,1.349928
1754018041548,703.12,0.481722
1754018041549,710.94,3.02849
1754018041549,718.75,7.167937
1754018041549,726.56,3.050328
1754018041549,734.37,2.120764
1754018041550,742.19,2.110643
1754018041550,750.0,1.878144
1754018041550,757.81,0.639378
1754018041550,765.62,0.751808
1754018041551,773.44,2.473732
1754018041551,781.25,1.691226
1754018041551,789.06,3.804385
1754018041551,796.87,4.165173
1754018041552,804.69,1.740205
1754018041552,812.5,2.086101
1754018041552,820.31,1.004684
1754018041552,828.12,0.696439
1754018041553,835.94,0.501922
1754018041553,843.75,2.738371
1754018041553,851.56,5.207897
1754018041553,859.37,4.437811
1754018041554,867.19,0.56464
1754018041554,875.0,1.200163
1754018041554,882.81,1.667777
1754018041554,890.62,2.418397
1754018041555,898.44,2.859023
1754018041555,906.25,2.58016
1754018041555,914.06,3.035294
1754018041555,921.87,2.604315
1754018041556,929.69,1.453947
1754018041556,937.5,2.722313
1754018041556,945.31,2.691461
1754018041557,953.12,2.523281
1754018041557,960.94,2.484353
1754018041557,968.75,1.083575
1754018041557,976.56,1.034959
1754018041558,984.37,0.963676
1754018041558,992.19,1.536124
1754018041558,1000.0,2.02218
1754018041558,1007.81,2.122985
1754018041559,1015.62,0.350036
1754018041559,1023.44,0.809125
1754018041559,1031.25,2.83788
1754018041559,1039.06,1.608874
1754018041560,1046.88,1.031288
1754018041560,1054.69,0.129132
1754018041560,1062.5,1.590096
1754018041560,1070.31,3.037883
1754018041561,1078.13,2.598355
1754018041561,1085.94,2.65097
1754018041561,1093.75,2.88811
1754018041562,1101.56,1.712032
1754018041562,1109.38,1.602641
1754018041562,1117.19,1.679514
1754018041562,1125.0,2.16601
1754018041563,1132.81,2.698974
1754018041563,1140.63,2.16379
1754018041563,1148.44,0.926084
1754018041563,1156.25,1.733433
1754018041564,1164.06,2.313471
1754018041564,1171.88,1.908184
1754018041564,1179.69,1.011838
1754018041564,1187.5,0.542039
1754018041565,1195.31,1.688306
1754018041565,1203.13,1.768331
1754018041565,1210.94,1.112162
1754018041565,1218.75,1.024983
1754018041566,1226.56,0.834416
1754018041566,1234.38,0.747482
1754018041566,1242.19,1.042441
1754018041567,1250.0,1.708293
1754018041567,1257.81,1.439062
1754018041567,1265.63,2.278987
1754018041567,1273.44,1.949954
1754018041568,1281.25,0.640764
1754018041568,1289.06,1.746923
1754018041568,1296.88,1.073796
1754018041568,1304.69,1.144269
1754018041569,1312.5,2.501511
1754018041569,1320.31,3.046754
1754018041569,1328.13,2.562044
1754018041569,1335.94,0.803739
1754018041570,1343.75,2.654967
1754018041570,1351.56,3.341634
1754018041570,1359.38,2.377155
1754018041571,1367.19,0.912814
1754018041571,1375.0,1.388963
1754018041571,1382.81,1.794134
1754018041571,1390.63,1.456978
1754018041572,1398.44,0.899047
1754018041572,1406.25,2.451269
1754018041572,1414.06,2.285069
1754018041572,1421.88,2.256203
1754018041573,1429.69,1.860618
1754018041573,1437.5,0.326878
1754018041573,1445.31,1.245081
1754018041574,1453.13,1.323852
1754018041574,1460.94,0.736775
1754018041574,1468.75,1.454335
1754018041574,1476.56,1.3552
1754018041575,1484.38,3.146466
1754018041575,1492.19,2.28823
1754018041575,1500.0,0.644778
1754018041575,1507.81,1.346913
1754018041576,1515.63,1.333455
1754018041576,1523.44,0.829994
1754018041576,1531.25,1.544632
1754018041577,1539.06,2.046763
1754018041577,1546.88,2.713283
1754018041577,1554.69,0.700516
1754018041577,1562.5,0.565789
1754018041578,1570.31,1.764713
1754018041578,1578.13,1.071787
1754018041578,1585.94,1.2023
1754018041578,1593.75,2.256585
1754018041579,1601.56,4.279325
1754018041579,1609.38,4.603409
1754018041579,1617.19,1.916437
1754018041579,1625.0,0.438614
1754018041580,1632.81,1.412322
1754018041580,1640.63,1.390683
1754018041580,1648.44,1.697451
1754018041581,1656.25,2.20591
1754018041581,1664.06,4.504453
1754018041581,1671.88,3.838057
1754018041581,1679.69,1.190337
1754018041582,1687.5,0.350982
1754018041582,1695.31,0.963148
1754018041582,1703.13,1.08711
1754018041582,1710.94,0.644519
1754018041583,1718.75,1.086458
1754018041583,1726.56,2.421205
1754018041583,1734.38,1.278258
1754018041583,1742.19,1.663329
1754018041584,1750.0,1.476646
1754018041584,1757.81,1.002121
1754018041584,1765.63,1.080185
1754018041584,1773.44,0.56158
1754018041585,1781.25,2.364475
1754018041585,1789.06,4.260229
1754018041585,1796.88,3.37257
1754018041586,1804.69,2.399423
1754018041586,1812.5,1.400181
1754018041586,1820.31,0.52021
1754018041586,1828.13,0.689942
1754018041587,1835.94,1.140388
1754018041587,1843.75,5.636264
1754018041587,1851.56,7.32398
1754018041587,1859.38,3.359959
1754018041588,1867.19,1.943449
1754018041588,1875.0,0.505117
1754018041588,1882.81,1.037491
1754018041588,1890.63,0.823224
1754018041589,1898.44,2.015654
